fpr,tpr
0.1703056768558952,0.3665158371040724
0.1703056768558952,0.3733031674208145
0.17467248908296942,0.3733031674208145
0.17467248908296942,0.3755656108597285
0.17685589519650655,0.3755656108597285
0.17685589519650655,0.38009049773755654
0.185589519650655,0.38009049773755654
0.185589519650655,0.38687782805429866
0.18777292576419213,0.38687782805429866
0.18777292576419213,0.3891402714932127
0.18995633187772926,0.3891402714932127
0.18995633187772926,0.39819004524886875
0.1943231441048035,0.39819004524886875
0.1943231441048035,0.4004524886877828
0.1965065502183406,0.4004524886877828
0.1965065502183406,0.4095022624434389
0.19868995633187772,0.4095022624434389
0.19868995633187772,0.416289592760181
0.20087336244541484,0.416289592760181
0.20087336244541484,0.42081447963800905
0.20305676855895197,0.42081447963800905
0.20305676855895197,0.4230769230769231
0.2074235807860262,0.4230769230769231
0.2074235807860262,0.4343891402714932
0.2096069868995633,0.4343891402714932
0.2096069868995633,0.43891402714932126
0.21179039301310043,0.43891402714932126
0.21179039301310043,0.4411764705882353
0.21615720524017468,0.4411764705882353
0.21615720524017468,0.4434389140271493
0.2205240174672489,0.4434389140271493
0.2205240174672489,0.4479638009049774
0.22489082969432314,0.4479638009049774
0.22489082969432314,0.45248868778280543
0.22707423580786026,0.45248868778280543
0.22707423580786026,0.45475113122171945
0.24017467248908297,0.45475113122171945
0.24017467248908297,0.45701357466063347
0.24672489082969432,0.45701357466063347
0.24672489082969432,0.4592760180995475
0.2663755458515284,0.4592760180995475
0.2663755458515284,0.46153846153846156
0.28602620087336245,0.46153846153846156
0.28602620087336245,0.4683257918552036
0.28820960698689957,0.4683257918552036
0.28820960698689957,0.47285067873303166
0.3034934497816594,0.47285067873303166
0.3034934497816594,0.47737556561085975
0.3078602620087336,0.47737556561085975
0.3078602620087336,0.4796380090497738
0.314410480349345,0.4796380090497738
0.314410480349345,0.4819004524886878
0.31877729257641924,0.4819004524886878
0.31877729257641924,0.4841628959276018
0.32751091703056767,0.4841628959276018
0.32751091703056767,0.48642533936651583
0.3384279475982533,0.48642533936651583
0.3384279475982533,0.48868778280542985
0.34497816593886466,0.48868778280542985
0.34497816593886466,0.497737556561086
0.3537117903930131,0.497737556561086
0.3537117903930131,0.502262443438914
0.3558951965065502,0.502262443438914
0.3558951965065502,0.5090497737556561
0.36026200873362446,0.5090497737556561
0.36026200873362446,0.5113122171945701
0.36899563318777295,0.5113122171945701
0.36899563318777295,0.5135746606334841
0.37117903930131,0.5135746606334841
0.37117903930131,0.5158371040723982
0.3777292576419214,0.5158371040723982
0.3777292576419214,0.5226244343891403
0.3799126637554585,0.5226244343891403
0.3799126637554585,0.5248868778280543
0.38209606986899564,0.5248868778280543
0.38209606986899564,0.5271493212669683
0.39082969432314413,0.5271493212669683
0.39082969432314413,0.5316742081447964
0.3930131004366812,0.5316742081447964
0.3930131004366812,0.5384615384615384
0.3951965065502183,0.5384615384615384
0.3951965065502183,0.5407239819004525
0.39956331877729256,0.5407239819004525
0.39956331877729256,0.5429864253393665
0.40611353711790393,0.5429864253393665
0.40611353711790393,0.5452488687782805
0.40829694323144106,0.5452488687782805
0.40829694323144106,0.5542986425339367
0.4104803493449782,0.5542986425339367
0.4104803493449782,0.5633484162895928
0.4170305676855895,0.5633484162895928
0.4170305676855895,0.5656108597285068
0.4192139737991266,0.5656108597285068
0.4192139737991266,0.5701357466063348
0.42139737991266374,0.5701357466063348
0.42139737991266374,0.5723981900452488
0.425764192139738,0.5723981900452488
0.425764192139738,0.5746606334841629
0.4388646288209607,0.5746606334841629
0.4388646288209607,0.5769230769230769
0.45414847161572053,0.5769230769230769
0.45414847161572053,0.579185520361991
0.45633187772925765,0.579185520361991
0.45633187772925765,0.583710407239819
0.4650655021834061,0.583710407239819
0.4650655021834061,0.5904977375565611
0.4672489082969432,0.5904977375565611
0.4672489082969432,0.5927601809954751
0.46943231441048033,0.5927601809954751
